keyword_id,canonical_text,submitted_text,intent,brand_flag,eligibility,avoid_reason,avoid_scope,lifecycle,sources,primary_cluster_id,secondary_cluster_ids,first_seen_run,last_seen_run,notes
kw_000017,pub social media agency,pub social media agency,,false,eligible,,,candidate,volumes,,cl_0004|cl_0013,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000018,social media management for pubs,social media management for pubs,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000019,booking entertainment for pubs,booking entertainment for pubs,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000020,how much to pay a pub band,how much to pay a pub band,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000021,pub entertainment budget,pub entertainment budget,informational,false,eligible,,,candidate,volumes,cl_0010,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000022,pub entertainment ideas,pub entertainment ideas,informational,false,eligible,,,candidate,volumes|gsc,cl_0010,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000023,pub entertainment licence,pub entertainment licence,informational,false,eligible,,,candidate,volumes,cl_0010,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000024,pub event roi,pub event roi,informational,false,eligible,,,candidate,volumes,cl_0010,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000025,pub events calendar,pub events calendar,informational,false,eligible,,,candidate,volumes,cl_0010,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000026,weekly pub event schedule,weekly pub event schedule,informational,false,eligible,,,candidate,volumes,cl_0010,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000027,how to run a pub quiz,how to run a pub quiz,,false,eligible,,,candidate,volumes|gsc,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000028,picture round ideas,picture round ideas,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000029,pub quiz answer sheet,pub quiz answer sheet,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000030,pub quiz format,pub quiz format,informational,false,eligible,,,candidate,volumes|gsc,cl_0007,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000031,pub quiz prizes,pub quiz prizes,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000032,pub quiz question rounds,pub quiz question rounds,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000033,pub quiz round ideas,pub quiz round ideas,informational,false,eligible,,,candidate,volumes|gsc,cl_0007,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000034,pub quiz scoring system,pub quiz scoring system,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000035,quiz night rules,quiz night rules,informational,false,eligible,,,candidate,volumes,cl_0007,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000036,bingo equipment for pubs,bingo equipment for pubs,informational,false,eligible,,,candidate,volumes,cl_0008,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000037,bingo licence uk pub,bingo licence uk pub,informational,false,eligible,,,candidate,volumes,cl_0008,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000038,bingo night in pubs,bingo night in pubs,informational,false,eligible,,,candidate,volumes,cl_0008,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000039,how to run bingo in a pub,how to run bingo in a pub,informational,false,eligible,,,candidate,volumes,cl_0008,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000040,pub bingo,pub bingo,informational,false,eligible,,,candidate,volumes|gsc,cl_0008,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000041,bar refurbishment cost,bar refurbishment cost,informational,false,eligible,,,candidate,volumes,cl_0016,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000042,brewery refurbishment funding,brewery refurbishment funding,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000043,pub interior design,pub interior design,informational,false,eligible,,,candidate,volumes,cl_0016,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000044,pub maintenance checklist,pub maintenance checklist,informational,false,eligible,,,candidate,volumes,cl_0016,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000045,pub refit ideas,pub refit ideas,informational,false,eligible,,,candidate,volumes,cl_0016,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000046,pub refurbishment cost uk,pub refurbishment cost uk,informational,false,eligible,,,candidate,volumes,cl_0016,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000047,premiumisation hospitality,premiumisation hospitality,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000048,pub brand identity,pub brand identity,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000049,pub branding ideas,pub branding ideas,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000050,pub loyalty app,pub loyalty app,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000051,pub loyalty card scheme,pub loyalty card scheme,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000052,pub rebrand,pub rebrand,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000053,bar staff interview questions,bar staff interview questions,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000054,bar staff training,bar staff training,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000055,hospitality staff shortage,hospitality staff shortage,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000056,how to retain bar staff,how to retain bar staff,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000057,national minimum wage hospitality,national minimum wage hospitality,,false,eligible,,,candidate,volumes,,,2026-08-09-01-legacy,2026-08-09-01-legacy,
kw_000058,pub rota planning,pub rota planning,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000059,pub staff handbook,pub staff handbook,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000060,pub staff recruitment,pub staff recruitment,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000061,tronc scheme pubs,tronc scheme pubs,informational,false,eligible,,,candidate,volumes,cl_0011,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000062,failing pub advice,failing pub advice,commercial,false,eligible,,,candidate,volumes,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000063,fix my pub,fix my pub,commercial,false,eligible,,,candidate,volumes|gsc,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000064,pub business support uk,pub business support uk,commercial,false,eligible,,,candidate,volumes,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000065,pub turnaround,pub turnaround,commercial,false,eligible,,,candidate,volumes,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000066,struggling pub help,struggling pub help,commercial,false,eligible,,,candidate,volumes,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000067,how to save a failing pub,how to save a failing pub,commercial,false,eligible,,,candidate,volumes,cl_0012,,2026-08-09-01-legacy,2026-09-08-01-setup,
kw_000068,website design for small business,website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000069,small business website developer,small business website developer,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000070,web design agency uk,web design agency uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000071,custom website development,custom website development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000072,website development company uk,website development company uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000073,small business web design cost,small business web design cost,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000074,website builders for small business,website builders for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000075,website designers for small business,website designers for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000076,average cost of website design for small business,average cost of website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000077,affordable websites for small business,affordable websites for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000078,top website builders for small business,top website builders for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000079,cheap website design for small business,cheap website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000080,custom web design,custom web design,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000081,small business website design services,small business website design services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000082,website designers for small business near me,website designers for small business near me,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000083,web design for small businesses,web design for small businesses,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000084,best website designer for small business,best website designer for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000085,web developers uk,web developers uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000086,affordable web design for small business,affordable web design for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000087,inexpensive website design for small business,inexpensive website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000088,website design companies for small business,website design companies for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000089,best website design companies for small business,best website design companies for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000090,website cost for small business,website cost for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000091,website developer uk,website developer uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000092,web development company in uk,web development company in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000093,simple website for small business,simple website for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000094,build custom website,build custom website,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000095,best website developers for small business,best website developers for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000096,website creation for small business,website creation for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000097,top 10 website builders for small business,top 10 website builders for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000098,web development agency uk,web development agency uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000099,web development services near me,web development services near me,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000100,best website creators for small business,best website creators for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000101,web page designers for small business,web page designers for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000102,shopify developer uk,shopify developer uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000103,website design for small business near me,website design for small business near me,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000104,web design services for small business,web design services for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000105,low cost websites for small business,low cost websites for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000106,website design company uk,website design company uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000107,web developer for small business,web developer for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000108,custom wordpress development,custom wordpress development,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000109,inexpensive websites for small businesses,inexpensive websites for small businesses,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000110,best website design for small business,best website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000111,custom websites for small businesses,custom websites for small businesses,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000112,web app development services,web app development services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000113,web design company uk,web design company uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000114,best website design company in uk,best website design company in uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000115,custom web application,custom web application,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000116,best website developers uk,best website developers uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000117,custom web developer,custom web developer,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000118,custom website development cost,custom website development cost,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000119,custom website developer,custom website developer,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000120,best ecommerce websites for small business,best ecommerce websites for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000121,best web designers for small business,best web designers for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000122,web development for small businesses,web development for small businesses,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000123,small business website design near me,small business website design near me,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000124,custom web design services,custom web design services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000125,web agency uk,web agency uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000126,ecommerce website design agency uk,ecommerce website design agency uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000127,website development in uk,website development in uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000128,custom web app development,custom web app development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000129,website building companies uk,website building companies uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000130,best web design for small business,best web design for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000131,professional web development services,professional web development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000132,small business web design near me,small business web design near me,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000133,cost of website design for small business,cost of website design for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000134,custom web development services,custom web development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000135,cost to create a website for a small business,cost to create a website for a small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000136,wordpress development agency in uk,wordpress development agency in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000137,web application development services,web application development services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000138,web design in uk,web design in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000139,custom web development,custom web development,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000140,website design in uk,website design in uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000141,cost of building a website for a small business,cost of building a website for a small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000142,small ecommerce website,small ecommerce website,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000143,best web developers uk,best web developers uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000144,custom ecommerce development,custom ecommerce development,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000145,custom web design and development services,custom web design and development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000146,top web development companies in uk,top web development companies in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000147,web design services for small business near me,web design services for small business near me,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000148,small business web design packages,small business web design packages,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000149,website design costs for small business,website design costs for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000150,custom wordpress developers,custom wordpress developers,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000151,squarespace small business,squarespace small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000152,best web design companies for small business,best web design companies for small business,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000153,web and app development services,web and app development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000154,custom web development company,custom web development company,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000155,website design agency uk,website design agency uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000156,custom web application development company,custom web application development company,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000157,web development services company,web development services company,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000158,web design services in uk,web design services in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000159,website design services uk,website design services uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000160,web development services in uk,web development services in uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000161,custom web app,custom web app,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000162,web design company in england,web design company in england,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000163,best website design companies for small business near me,best website design companies for small business near me,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000164,custom web design company,custom web design company,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000165,website development services in uk,website development services in uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000166,small business website design packages,small business website design packages,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000167,website designers in uk,website designers in uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000168,top web design companies uk,top web design companies uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000169,custom wordpress website development,custom wordpress website development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000170,website development agency uk,website development agency uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000171,web design and development services,web design and development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000172,wordpress development agency uk,wordpress development agency uk,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000173,custom website development services,custom website development services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000174,bespoke website development,bespoke website development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000175,custom web application development cost,custom web application development cost,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000176,shopify web development services,shopify web development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000177,small web development companies,small web development companies,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000178,professional web design company,professional web design company,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000179,bespoke web development,bespoke web development,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000180,web design & development services,web design & development services,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000181,professional website design services,professional website design services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000182,custom web development agency,custom web development agency,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000183,average website cost for small business,average website cost for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000184,small website design,small website design,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000185,web application development uk,web application development uk,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000186,web development agency in london,web development agency in london,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000187,custom web app development services,custom web app development services,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000188,custom website design and development,custom website design and development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000189,small business web design agency,small business web design agency,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000190,custom web site,custom web site,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000191,web design for small businesses and individuals,web design for small businesses and individuals,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000192,website packages for small business,website packages for small business,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000193,local business website design,local business website design,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000194,custom ecommerce website development,custom ecommerce website development,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000195,web development agency manchester,web development agency manchester,,false,eligible,,,candidate,discover,,,2026-09-08-01-setup,2026-09-08-01-setup,
kw_000196,custom made websites,custom made websites,commercial,false,eligible,,,candidate,discover,cl_0001,,2026-09-08-01-setup,2026-09-08-01-setup,
